7.78,0.218123,-0.000814306
7.79,0.217858,-0.000815808
7.8,0.217595,-0.000817303
7.81,0.217332,-0.000818794
7.82,0.217069,-0.00082028
7.83,0.216808,-0.00082176
7.84,0.216546,-0.000823235
7.85,0.216286,-0.000824705
7.86,0.216026,-0.00082617
7.87,0.215766,-0.00082763
7.88,0.215508,-0.000829085
7.89,0.21525,-0.000830534
7.9,0.214992,-0.000831979
7.91,0.214735,-0.000833419
7.92,0.214479,-0.000834853
7.93,0.214223,-0.000836283
7.94,0.213968,-0.000837708
7.95,0.213714,-0.000839128
7.96,0.21346,-0.000840543
7.97,0.213206,-0.000841953
7.98,0.212954,-0.000843358
7.99,0.212701,-0.000844758
8,0.21245,-0.000846154
8.01,0.212199,-0.000847545
8.02,0.211948,-0.000848931
8.03,0.211699,-0.000850312
8.04,0.211449,-0.000851689
8.05,0.211201,-0.000853061
8.06,0.210953,-0.000854428
8.07,0.210705,-0.000855791
8.08,0.210458,-0.000857149
8.09,0.210212,-0.000858502
8.1,0.209966,-0.000859851
8.11,0.209721,-0.000861195
8.12,0.209476,-0.000862534
8.13,0.209232,-0.000863869
8.14,0.208988,-0.0008652
8.15,0.208745,-0.000866526
8.16,0.208503,-0.000867848
8.17,0.208261,-0.000869165
8.18,0.20802,-0.000870477
8.19,0.207779,-0.000871785
8.2,0.207539,-0.000873089
8.21,0.207299,-0.000874389
8.22,0.20706,-0.000875684
8.23,0.206821,-0.000876975
8.24,0.206583,-0.000878261
8.25,0.206346,-0.000879543
8.26,0.206109,-0.000880821
8.27,0.205872,-0.000882095
8.28,0.205636,-0.000883364
8.29,0.205401,-0.000884629
8.3,0.205166,-0.00088589
8.31,0.204932,-0.000887146
8.32,0.204698,-0.000888399
8.33,0.204465,-0.000889647
8.34,0.204232,-0.000890891
8.35,0.204,-0.000892132
8.36,0.203768,-0.000893367
8.37,0.203537,-0.000894599
8.38,0.203306,-0.000895827
8.39,0.203076,-0.000897051
8.4,0.202846,-0.000898271
8.41,0.202617,-0.000899486
8.42,0.202389,-0.000900698
8.43,0.20216,-0.000901906
8.44,0.201933,-0.000903109
8.45,0.201706,-0.000904309
8.46,0.201479,-0.000905505
8.47,0.201253,-0.000906697
8.48,0.201027,-0.000907885
8.49,0.200802,-0.000909069
8.5,0.200578,-0.000910249
8.51,0.200354,-0.000911426
8.52,0.20013,-0.000912598
8.53,0.199907,-0.000913767
8.54,0.199684,-0.000914932
8.55,0.199462,-0.000916093
8.56,0.19924,-0.000917251
8.57,0.199019,-0.000918404
8.58,0.198799,-0.000919554
8.59,0.198578,-0.000920701
8.6,0.198359,-0.000921843
8.61,0.198139,-0.000922982
8.62,0.197921,-0.000924117
8.63,0.197702,-0.000925249
8.64,0.197485,-0.000926376
8.65,0.197267,-0.000927501
8.66,0.19705,-0.000928621
8.67,0.196834,-0.000929738
8.68,0.196618,-0.000930851
8.69,0.196402,-0.000931961
8.7,0.196187,-0.000933068
8.71,0.195973,-0.00093417
8.72,0.195759,-0.000935269
8.73,0.195545,-0.000936365
8.74,0.195332,-0.000937457
8.75,0.195119,-0.000938546
8.76,0.194907,-0.000939631
8.77,0.194695,-0.000940713
8.78,0.194484,-0.000941791
8.79,0.194273,-0.000942866
8.8,0.194063,-0.000943938
8.81,0.193853,-0.000945006
8.82,0.193643,-0.000946071
8.83,0.193434,-0.000947132
8.84,0.193226,-0.00094819
8.85,0.193017,-0.000949245
